,Drone-0-x,Drone-0-y,Drone-1-x,Drone-1-y,Drone-2-x,Drone-2-y,Drone-3-x,Drone-3-y,Drone-4-x,Drone-4-y,Drone-0-v-x,Drone-0-v-y,Drone-1-v-x,Drone-1-v-y,Drone-2-v-x,Drone-2-v-y,Drone-3-v-x,Drone-3-v-y,Drone-4-v-x,Drone-4-v-y
0,0.0,0.0,5.0,1.0,10.0,2.0,15.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.5004499999999998,0.04011706297754904,5.7981635000290295,1.0481833793423703,10.0039,2.02095,14.318625405000871,1.02910961136241,18.551434167150898,0.03942554879779858,150.0,4.231706297754903,79.50135000290292,4.5933379342370255,0.39,2.095,-68.0924594999129,3.375961136240999,-145.1365832849103,4.307554879779858
2,2.776359692165424,0.08286406433587687,6.472793470696659,1.0953613178170054,10.001949999999999,2.0402,13.732516476301155,1.054818042896412,17.311770656267687,0.08055263092245049,128.01096921654238,4.139700135832783,67.37299706676289,4.482793847463514,-0.195,1.925,-58.41589286997154,3.055843153400186,-123.66635108832106,4.027708212465191
3,3.867367447201735,0.11709665949610246,7.041217582792566,1.1380659626630527,9.999149999999998,2.0595,13.226549669724323,1.081202567049175,16.253536718507128,0.11741868976562492,109.24077550363111,3.888259516022558,57.067411209590716,4.335464484604734,-0.28,1.93,-50.131680657683326,2.838452415276303,-105.3383937760559,3.9516058843174426
4,4.795296970634437,0.15111065731932807,7.522991051217854,1.1777877225423175,9.99955,2.0799,12.79655494062768,1.105741550194596,15.35189410121252,0.15996942660771116,93.15295234327027,3.7563997823225614,48.33234684252885,4.172175987926465,0.04,2.04,-43.00447290966431,2.6488983145420923,-89.6992617294608,3.8200736842086234
5,5.590690698478109,0.18725317287065724,7.933336044656175,1.2233366004839907,9.9947,2.10335,12.431085167002719,1.1347554351555718,14.591711207275033,0.19560756982636415,79.46937278436711,3.354251555132917,40.97949934383211,4.279887794167328,-0.485,2.3449999999999998,-36.94697736249605,2.5363884960975867,-76.37328939374872,3.7738143218652995
6,6.26646835930245,0.2243233104809586,8.283120158812334,1.2658622321966144,9.99215,2.1270499999999997,12.112295864096637,1.1575071663191023,13.942780977069235,0.2350526261732376,67.7627660824341,3.3570137610301356,34.86841141561581,4.062563171262379,-0.255,2.37,-31.778930290608155,2.3151731163530616,-65.13802302057981,3.5645056346873445
7,6.8439395157410186,0.2533204679853771,8.581173123646519,1.3058246511145895,9.994250000000001,2.1520499999999996,11.839171373377727,1.1848824521401091,13.385261825472629,0.27157151607405244,57.77211564385692,3.0597157504418506,29.92029648341849,4.026241891797504,0.21,2.5,-27.332449071891038,2.287528582100676,-55.526915159660724,3.6468889900814854
8,7.333666996426066,0.2811727056537367,8.837154981539467,1.347170132511302,9.99,2.1674499999999997,11.596297060307066,1.198822973826202,12.91256322106451,0.3055128605036262,49.12274806850478,2.950223766835961,25.743185789294763,3.8545481396712544,-0.425,1.54,-23.82743130706606,1.8640521686092812,-47.244860440811976,3.5191344429573768
9,7.749768567724311,0.30629361864459675,9.053703674742618,1.3831063133387966,9.9923,2.1897999999999995,11.381090004064417,1.2205737083709927,12.51087228837441,0.3383990746118219,41.41515712982445,2.6670912990860067,21.469869320315055,3.763618082749466,0.23,2.235,-21.175705624264957,2.0150734544790625,-39.91409326901001,3.5736214108195696
10,8.091842489879104,0.33431888592934816,9.219731921317123,1.4220836882548245,9.98825,2.2139999999999995,11.18623477202935,1.2394879743234235,12.1778185811185,0.372564420030411,34.24739221547939,2.5125267284751387,16.922824657450597,3.7227374916027838,-0.405,2.42,-19.265523203506678,1.951426595243075,-33.24537072559109,3.536534541858911
11,8.367832512713878,0.35530772133981703,9.34928356269237,1.453763884386003,9.991900000000001,2.2326999999999995,11.018158854462008,1.2621121116544347,11.909150879387251,0.41166087732941536,27.374002283477502,2.298883541046886,13.185164137524737,3.6130196131178574,0.365,1.87,-17.012591756734047,1.967413733101112,-27.111770173124857,3.6596457299004377
12,8.572890626977237,0.37859463679066485,9.456368741049834,1.4896383411387129,9.993400000000001,2.2507999999999995,10.879573027530048,1.2847625904971678,11.691309306828902,0.45207883590491704,20.94581142633587,1.898691545084784,10.2985178357463,3.5974456752709845,0.15,1.81,-14.033582693196104,1.9050478842733152,-21.709157255834885,3.7417958575501666
13,8.730742602864737,0.3922458400209038,9.535441536207422,1.5194958348974912,9.990350000000001,2.2722999999999995,10.77464009165663,1.2996554882152775,11.519206624989591,0.4929777902140976,15.6051975887499,1.5101203230238953,7.767279515758773,3.3357493758778274,-0.305,2.15,-10.638293587341828,1.8892897718109736,-16.860268183931176,3.889895430918055
14,8.835844252161184,0.40454932479085165,9.593401297764197,1.5496670281325906,9.9945,2.2896999999999994,10.706052105396815,1.3242207604344831,11.391473284825727,0.5372753089090628,10.840164929644633,0.9453484769947855,5.4759761556776,3.4671193235099373,0.415,1.74,-7.348798625981534,2.046527221920557,-12.473334016386438,4.229751869496524
15,8.912835063956408,0.41291761896079837,9.634906822284709,1.5777952255029535,9.99685,2.3091999999999993,10.653856060316121,1.3406914720794358,11.2996347286234,0.5803212237904658,7.464081179522359,0.48682941699467186,3.660552452051135,3.297819737036291,0.235,1.95,-4.979604508069291,1.942071164495272,-8.998855620232778,4.444591488140301
16,8.962447615412401,0.4175523537512975,9.659693376810749,1.6090757406048481,9.9981,2.3260999999999994,10.62339186248682,1.3572445998198626,11.237195311527815,0.623650787031504,4.771255145599433,-0.03152652095008701,2.0586554526039773,3.3430515101894693,0.125,1.69,-3.0364197829302215,1.915312774042679,-6.253941709558332,4.757956324103818
17,8.988803207147038,0.40982897401729995,9.666380928554272,1.6358295160640102,9.997150000000001,2.3463999999999996,10.602836607327948,1.3720237996368596,11.194016710472011,0.6734463692550842,2.9055591734636854,-0.4173379733997562,0.9487551743523537,3.1153775459161914,-0.095,2.03,-2.125525515887169,1.807919981699694,-4.397860105580298,5.184558222358014
18,9.008497660244597,0.39944207725108993,9.674151337136577,1.6693370922020117,9.998350000000002,2.3707499999999997,10.591069513924104,1.387234936901405,11.164121664028611,0.7325251681808983,1.704445309755835,-0.7536896766210033,0.4570408582304486,3.2157576138001525,0.12,2.435,-1.396709340384282,1.771113726454531,-3.0095046443399323,5.4878798925814145
19,9.020136093810017,0.3925679252830789,9.677556065144465,1.705317231354541,9.996750000000002,2.3909999999999996,10.583876640406519,1.4086160447510103,11.147609333553072,0.7833102763170634,0.8938433565419057,-0.8174151968011039,0.005472800788865584,3.4330139152529404,-0.16,2.025,-1.0542873517584992,1.7981107849605404,-2.0762330475538455,5.338510813616504
20,9.026121703200811,0.39310655487687524,9.677731168402634,1.737600389812721,9.993100000000002,2.4146499999999995,10.571551670349335,1.4243790188685101,11.129820806658836,0.831298460881638,0.3535609390793857,-0.3811370406203629,-0.2174896741830974,3.353315845818008,-0.365,2.365,-0.887497005718453,1.7062974117499854,-1.683852689423599,4.878818456457454
21,9.021916893691701,0.3896472168655269,9.669816344250142,1.7762925360218031,9.990800000000002,2.4297499999999994,10.561749987757574,1.4413550377351005,11.119543425475204,0.8716612333625497,-0.07548095091092133,0.014066198865167578,-0.5814824152490825,3.444214620908216,-0.23,1.51,-0.7051682591760926,1.4476018866590303,-1.2877381183632952,4.416277248091177
22,9.02424929054079,0.3972867922048082,9.663319027892534,1.8036386070404227,9.994800000000001,2.4514999999999993,10.560399047084719,1.4528498226178843,11.112755924514166,0.9050639173748523,-0.14176031509112708,0.7489575339281345,-0.5747316357608865,3.169607101861944,0.4,2.175,-0.45509406728552726,1.4844784882783726,-0.9437500961036687,3.805268401230247
23,9.023416783625002,0.40757596396930573,9.654391800059548,1.835092557087941,9.998750000000001,2.4691499999999995,10.5498689781159,1.4646903545217265,11.10724521118691,0.9352487439113103,-0.2782506915787959,1.0789171764497496,-0.5477227832986316,3.260395004751831,0.395,1.7650000000000001,-0.5930068968819029,1.5590531903842244,-0.8110713327255752,3.4584826536458078
24,9.021305232808363,0.4238989019944069,9.645461927817818,1.8685776524872988,9.994100000000001,2.4898499999999997,10.55026090215616,1.4853590932842502,11.0979008848506,0.9668025668420064,-0.3661550816640027,1.3772938025101134,-0.6279872241729634,3.138509539935778,-0.465,2.07,-0.43080759597406804,1.7468738762523657,-0.7644326336311646,3.350382293069611
25,9.013308886672037,0.44231463255453907,9.639837677411592,1.8952390858624386,9.996250000000002,2.50695,10.543101830169311,1.504444897088724,11.097403138333409,0.9928620759393889,-0.5046346136324571,1.6765730560132166,-0.49242504062257275,2.94114333751398,0.215,1.71,-0.6509071986847577,1.668580380447393,-0.544774651718976,3.0359509097382524
26,9.013863830246546,0.46290091519398946,9.635334861059588,1.9206495282864675,9.998350000000002,2.5222499999999997,10.536123465176809,1.518105007248453,11.096360368408723,1.024442229548408,-0.26450564254908393,1.7936282639450365,-0.49528163520025625,2.831044242402899,0.21,1.53,-0.44283649925024626,1.626011015972887,-0.5792769924685874,2.8630153609019047
27,9.00638848218402,0.48095850455429034,9.627342968889579,1.948614625185386,10.002550000000003,2.5419499999999995,10.532382362734978,1.5392798735566589,11.095239397561647,1.0493842790288859,-0.34753480625251765,1.780758936030086,-0.6241892170008736,2.861509689891856,0.42,1.97,-0.34911024418302716,1.8024866308205896,-0.5870970847075618,2.5942049480478016
28,9.009345000482105,0.5045673552500917,9.6269477615283,1.9806702831484022,10.000250000000003,2.5638999999999994,10.526307808168793,1.562567598305294,11.084346432550516,1.0747710466840485,-0.1043481701916198,1.9608850695801294,-0.4795207361280043,2.725565796301619,-0.23,2.195,-0.217455456618465,1.8337724748635083,-0.6292965011131333,2.69367676551626
29,9.004806781198855,0.5201340582078946,9.619090366394868,2.0030590045329424,10.005250000000004,2.5808499999999994,10.522136830827662,1.5788837887885436,11.081045617324113,1.1003485265029163,-0.33382192832501634,2.0216702957802983,-0.6907395133431904,2.4288721384540133,0.5,1.695,-0.2220977341131718,1.6016190483249542,-0.28508152264038245,2.4827479818867726
30,9.006027930629097,0.5375617591045899,9.6153334054052,2.0285687158692656,10.008200000000004,2.5977499999999996,10.521102409092844,1.599339384284682,11.074479334923218,1.1227317762045068,-0.19788505697589542,2.1727700896695303,-0.5906960989667667,2.430971133632304,0.295,1.69,-0.14344217348183186,1.6255595496138202,-0.15662824008947673,2.348324970159057
31,9.006455620303807,0.559055418072814,9.614378737853762,2.050494777222352,10.008150000000004,2.6145499999999995,10.52014110243972,1.6201343649273408,11.076187100797544,1.150261432720278,-0.2622310325288906,2.3193658968224042,-0.5604667551438842,2.287606135308638,-0.005,1.68,-0.17113066531238985,1.5794980642658896,0.05077658743261715,2.29296565157712
32,9.000600124788274,0.5784649825736922,9.606879553431138,2.071224772056668,10.006550000000004,2.6365999999999996,10.515526650776703,1.640756026264979,11.071069803075261,1.1717091127611727,-0.2905495515533474,2.3559564500878167,-0.6049184422623188,2.3379994834316093,-0.16,2.205,-0.3064451663017156,1.5821661337638222,-0.1367297722281915,2.044768004089466
33,9.001604889427082,0.6075451103876914,9.607052609504459,2.094711778744181,10.005050000000004,2.6595999999999997,10.51718903993236,1.658975381736925,11.076051192293754,1.1975213699973764,-0.2245235361193023,2.4130127813999227,-0.47769439266798397,2.418700668751305,-0.15,2.3,-0.1737610844342825,1.7619355471946,0.02813892184929223,2.151225723620355
34,8.998841455266636,0.629770636545307,9.60186143026973,2.1234318321293637,10.006650000000004,2.6832999999999996,10.518446036149387,1.6824823499792005,11.071137035224309,1.2232542854840567,-0.2613434160445518,2.1475526157615548,-0.43911792347278134,2.467005338518267,0.16,2.37,-0.30430037829734147,1.9156968242275543,-0.14641570694456085,2.1582915486680303
35,8.994397655854883,0.6520215378977917,9.598362707544439,2.1496373166379894,10.011000000000005,2.6985999999999994,10.51417082012802,1.7049986909125538,11.074678966335627,1.2443005824335125,-0.1943799411753675,2.2500901352484775,-0.3498722725291792,2.340548450862581,0.435,1.53,-0.4625216021365457,1.7516340933353334,0.019193111131750484,2.064629694945591
36,8.997442771477571,0.6701731232216166,9.596715888467608,2.1728552512951134,10.014050000000005,2.7166999999999994,10.512663757947488,1.72427009388454,11.070388027313243,1.2676808457068902,-0.005488437731161255,2.245158532382483,-0.28968190768312674,2.1167934657123775,0.305,1.81,-0.285706218053285,1.60214029719861,-0.06409390223843126,2.05802632733778
37,8.997882395303966,0.691013587066843,9.591412941108091,2.189073523422988,10.016400000000004,2.7348499999999993,10.506350905235486,1.7368818816193403,11.074700426822401,1.2823125025330522,-0.10603761736043271,2.3490463845226426,-0.30529473595166134,2.076827212787454,0.235,1.815,-0.35628527120009856,1.6061787734800346,0.03623995091590437,1.8581656826161872
38,8.996463346112277,0.7130810017594247,9.59327293168753,2.20675752136474,10.013950000000005,2.7506999999999993,10.507230883328733,1.7597479644199066,11.076683685675391,1.2992066719569222,-0.16190491916884486,2.111741469258167,-0.25400094205622104,2.1033997941751843,-0.245,1.585,-0.07700219067534952,1.8216082800566138,-0.1366741147009911,1.9944169423869944
39,8.994302144244692,0.7370468927531053,9.59461331757635,2.231300983155096,10.012900000000005,2.7659499999999992,10.50171178994504,1.7807831385221478,11.07409993186662,1.3186593898552414,-0.12112018675850766,2.0265890993680635,-0.29596141111794605,2.1093461790356,-0.105,1.525,-0.08190933836932679,1.7135174102241182,-0.2683753808771119,2.1902717898319217
40,8.992387371254855,0.7599531115008263,9.592961885516948,2.249848814442729,10.016650000000006,2.790349999999999,10.50408990852876,1.7945266044043853,11.072965734804626,1.3400834615119939,-0.08647729898371281,1.910621874772099,-0.4751432059402947,1.949783128763301,0.375,2.44,0.05781185837203928,1.804346588223762,-0.11341970619931807,2.227407165675247
41,8.992158468502414,0.775603658108608,9.588624197806737,2.268469846712172,10.021150000000006,2.806999999999999,10.499821713388766,1.8148154721339116,11.073504120725707,1.36034363897373,0.04210972475584729,1.720054660778164,-0.40376877102106246,2.0271032269443077,0.45,1.665,-0.11181951399948531,1.883886772952624,-0.0661614078918582,2.0960177461736205
42,8.99607942447211,0.7989932877812678,9.589957469633509,2.294023229222895,10.016650000000006,2.822649999999999,10.5046248010566,1.8352300042219476,11.068441988786015,1.3837373215345734,0.05709559696962785,1.8639629672659765,-0.3166728173229081,2.0753382510723255,-0.45,1.565,0.08530876678351973,1.8614532088035922,-0.09621319396914352,2.189368256084343
43,8.993715869479416,0.8128252515602225,9.582604273976177,2.308571550347949,10.018500000000005,2.842649999999999,10.499360166322496,1.8539483698999253,11.067836443112908,1.4011718703444607,-0.13635549926936363,1.803196377895464,-0.3103195657332418,1.9048321125053893,0.185,2.0,-0.27646347341035593,1.7318365677977638,0.00944543268924214,1.9184548809887332
44,8.994896954783153,0.8283203683512467,9.584040954129353,2.3277957875376276,10.020850000000005,2.864399999999999,10.50224670718536,1.873564208187576,11.07085195346719,1.4221744591152714,-0.126891469626365,1.9445116791024244,-0.17133198468231114,1.9924237189678462,0.235,2.175,-0.06134591371366227,1.7315838287650838,0.10655103542821465,1.965258877081082
45,8.997714462059639,0.8533396132089633,9.587761390332854,2.346231584181182,10.024800000000004,2.879949999999999,10.50585820291592,1.8944709558930826,11.074661394409102,1.437973328996367,-0.08824927235146962,2.111924485771672,-0.12295637964990691,2.0785796643554546,0.395,1.555,-0.04385042694396546,1.7506747705506402,0.13094409419107755,1.9148869881095631
46,8.997444825172197,0.8708416843314104,9.584814475226628,2.3709038176263966,10.025250000000005,2.8952999999999993,10.503329316704237,1.9129063163529059,11.070965995211507,1.4613135537685713,-0.051963688744197434,1.880207112244701,-0.16469151062273557,2.002223344521441,0.045,1.535,-0.19288862116828653,1.6035360459823318,-0.034539919759524196,2.0940224772204417
47,8.996187169592258,0.8861066971027564,9.584577843803864,2.387123070083226,10.024750000000004,2.911349999999999,10.49988368320682,1.9327538092114318,11.071618512752085,1.4815924846553574,-0.09076555799402364,1.991501277134594,-0.15366314227645805,1.8719252456829656,-0.05,1.605,-0.1495633497418094,1.4997492858525998,0.050251754057827114,1.8378930886786122
48,8.992034797025672,0.9110828325165163,9.578755596292265,2.4066341694125732,10.025450000000005,2.930449999999999,10.498388305268964,1.9534887470277615,11.06832974580587,1.5049623234424572,-0.07523725665855707,2.1276135413759967,-0.2472247511598411,2.0011099329347086,0.07,1.91,-0.15953779378551403,1.5734937816329726,-0.023876694621433714,1.856983878709979
49,8.995030557709187,0.9289603740114264,9.582040890930667,2.4258334860998887,10.028600000000004,2.945549999999999,10.493484539121498,1.963735038343282,11.07438476746724,1.5261940206601146,0.009576068351487166,1.9877541494910016,-0.07647053615968114,2.059931668731536,0.315,1.51,-0.05537661474661704,1.4196291315520444,0.13050216613686239,1.6731697217657384
50,8.99623881254584,0.950000287329597,9.580659983084882,2.447215013495149,10.024350000000004,2.961449999999999,10.492263906678215,1.9822623817380405,11.076628908526013,1.544076599890981,-0.02417451633462786,1.8939913318170536,-0.23309078457852372,2.0981527395260016,-0.425,1.59,0.1479367556715907,1.6927343394758596,-0.1705858941227376,1.6382579230866323
51,8.989748894423704,0.9728948640582135,9.580237956581785,2.4721470398449514,10.022350000000003,2.985849999999999,10.49679547231656,1.9990669319664232,11.069250871027153,1.5635564932493626,-0.15399181221374647,1.8044576728616466,-0.2522026503096111,2.0182026349802644,-0.2,2.44,0.1631565638344341,1.8854550228382605,-0.262803749885995,1.8629893358381775
52,8.98617353445727,0.9884797751944774,9.577274427640052,2.49374897322455,10.024800000000003,3.007349999999999,10.496411882778666,2.0233666868644966,11.071780196297619,1.5800401897499965,0.04746400335667733,1.683491113626392,-0.23135289417333338,1.8501933379598268,0.245,2.15,-0.13835895378939433,1.949975489807338,0.0029325270465516695,1.878369650063389
53,8.99120938851388,1.0075434166869468,9.576986005403961,2.5074799073075047,10.028800000000002,3.0241999999999987,10.492148378554464,2.040935076907612,11.069138313388587,1.6003080701817383,0.1935854056609294,1.8963641492469456,-0.07884222360900717,1.7380934082954975,0.4,1.685,-0.07635042242025314,1.7268390043115325,-0.04418829090314702,1.8517880431741798
54,8.987334959089191,1.0289285109601578,9.570327770265225,2.5234803829026373,10.033200000000003,3.0413499999999987,10.489878393262298,2.063354863693899,11.065373482144054,1.6179428162572813,0.04255705753109762,1.8435094273211021,-0.21082351387364318,1.9250475595132799,0.44,1.715,-0.10699852921657182,1.77697867862872,0.04851687554660877,1.7584746075543105
55,8.991278217878596,1.0477896997337326,9.572304713508876,2.546658709297854,10.036000000000003,3.0571999999999986,10.484956403912088,2.082064414403559,11.072260746700888,1.6407425061937626,0.1643258789404758,1.7761188773574883,-0.017305675634888384,1.9778326395216843,0.28,1.585,-0.0071989350210674985,1.6109550709659999,0.20872645568338122,1.859968993648124
56,8.993033914168477,1.067697690707079,9.574265095788421,2.5689601024634303,10.032400000000003,3.079399999999999,10.483449473528244,2.0943699690169453,11.071747208550663,1.6546793078651376,0.0805696289880311,1.8307990973346477,-0.11896177204539704,1.920139316557611,-0.36,2.22,0.2743069616157072,1.690555461338632,-0.09635381502246787,1.8286801671375024
57,8.993587023545379,1.0839362943278226,9.56856526375769,2.5821588440597276,10.033850000000003,3.100099999999999,10.48463704048931,2.113311404174107,11.068793850395945,1.673461784218916,-0.034689062309777974,1.6638603620743524,-0.20998320307306484,1.7198741596297271,0.145,2.07,0.21375669610664794,1.9041435157161892,-0.07533581547183132,1.8782476353778197
58,8.99194570758887,1.1056403291385644,9.569628092877581,2.603056464563436,10.033400000000002,3.122549999999999,10.48799194862167,2.128640699189295,11.070958339933695,1.6970299731818952,-0.08413159565083994,1.7304034810741857,-0.028717088011026348,1.9147620503708702,-0.045,2.245,0.1554908132357955,2.017929501518802,0.056448953774911104,1.9718188962979273
59,8.996682242200034,1.1203170239706168,9.569623476160155,2.627350587226032,10.036350000000002,3.1376999999999993,10.493592946404277,2.148757326391223,11.06796995000909,1.7108495824429801,0.0036534611163929753,1.6376694832052543,0.054538328257440316,1.92941226625961,0.295,1.5150000000000001,0.09009977826074866,2.0016627201927992,0.09616100753948409,1.851960926108502
60,8.994006125782,1.1407946149079118,9.566944376493277,2.645792804557117,10.039900000000003,3.1593499999999994,10.494252500028166,2.166596970729747,11.071798838019788,1.7351784843452462,-0.08761164180339343,1.782759093729494,0.11709003331220424,1.6642217331084916,0.355,2.165,-0.1940446376111229,2.0489644338523885,0.24288880106989552,2.047890190226605
61,8.996979211666616,1.1628280847829218,9.571010588218355,2.667798509872165,10.041700000000002,3.1760499999999996,10.490617641356025,2.1864474124669915,11.068886446207683,1.7508394809484702,0.057308588461530974,1.7683469875009923,0.2716211725079054,1.8105705315047835,0.18,1.67,-0.08848586721420659,2.0950441737244407,0.13876081878956903,1.9360996603223928
62,8.997508754957618,1.1755226964719425,9.57192967849796,2.684427617355446,10.038850000000002,3.2008499999999995,10.488505506410036,2.2067437485374994,11.070955029078302,1.7687552041158812,-0.01204567089987485,1.649461168902084,0.051909027960597154,1.6079107483281532,-0.285,2.48,0.0287865054011629,2.059633607050788,0.18185828706182505,1.9865723167411016
63,8.996339955140147,1.197312053231901,9.571855339891918,2.701251902809357,10.042250000000001,3.2214999999999994,10.48593707732395,2.2264857624920835,11.068123669041537,1.7876844649226558,-0.07687998174712352,1.893935675995861,-0.017433860604183504,1.7024285453910992,0.34,2.065,0.1031570913914468,2.0892013954584066,0.1368639963235161,2.0179260806774533
64,8.996091329593822,1.2201737601374643,9.5716297151301,2.7184119149120343,10.0393,3.2452499999999995,10.486039213348317,2.245824527854457,11.068096291062226,1.8082501159610422,-0.0048625546325462565,1.7961706905563304,-0.08256247618168722,1.8010012102677333,-0.295,2.375,0.16021360243673222,2.208876536237323,0.1872622020687995,2.0515651038386498
65,8.996073846801883,1.2396309602284514,9.566991189130887,2.7419078430941854,10.04415,3.2673999999999994,10.481728617579792,2.2724374975871506,11.072152045785254,1.8326462873858074,-0.04674827919387692,1.6807200090987244,-0.07385259992131399,1.9145928182151009,0.485,2.215,0.05894042314750436,2.2662969732694,0.20057547230285877,2.104617142476503
66,8.996559160122034,1.258438035704556,9.567105906983391,2.756262206933066,10.0418,3.2898499999999995,10.48742836451673,2.2955238337241557,11.068371932608187,1.8467956025698529,-0.021468667984771095,1.8857075476104423,0.036471785250513644,1.895436383888041,-0.235,2.245,0.24997469369373349,2.038633613700517,0.07198868229327182,1.854931518404559
